name,state_postal_abbreviation,description,latitude,longitude,egrid_subregion_abbreviation,climate_division_name
56536,MN,Felton,47.050391,-96.53933,MROW,MN1
56537,MN,Fergus Falls,46.282084,-96.06798,MROW,MN4
56538,MN,Fergus Falls,46.412413,-95.713452,MROW,MN4
56540,MN,Fertile,47.557644,-96.26954,MROW,MN1
56541,MN,Flom,47.325074,-96.469194,MROW,MN1
56542,MN,Fosston,47.571567,-95.73784,MROW,MN1
56543,MN,Foxhome,46.290371,-96.33238,MROW,MN4
56544,MN,Frazee,46.742349,-95.62935,MROW,MN1
56545,MN,Gary,47.363986,-96.2396,MROW,MN1
56546,MN,Georgetown,47.10033,-96.74309,MROW,MN1
56547,MN,Glyndon,46.884481,-96.56301,MROW,MN1
56548,MN,Halstad,47.36461,-96.78265,MROW,MN1
56549,MN,Hawley,46.864977,-96.30781,MROW,MN1
56550,MN,Hendrum,47.271427,-96.76456,MROW,MN1
56551,MN,Henning,46.31855,-95.45375,MROW,MN4
56552,MN,Hitterdal,46.988379,-96.23607,MROW,MN1
56553,MN,Kent,46.434718,-96.62429,MROW,MN4
56554,MN,Lake Park,46.861527,-96.10974,MROW,MN1
56556,MN,Mcintosh,47.656231,-95.88214,MROW,MN1
56557,MN,Mahnomen,47.330624,-95.87672,MROW,MN1
56560,MN,Moorhead,46.861413,-96.75367,MROW,MN1
56561,MN,Moorhead,46.890034,-96.506156,MROW,MN1
56562,MN,Moorhead,46.890034,-96.506156,MROW,MN1
56563,MN,Moorhead,46.890034,-96.506156,MROW,MN1
56565,MN,Nashua,46.040316,-96.31772,MROW,MN4
56566,MN,Naytahwaush,47.257131,-95.61749,MROW,MN1
56567,MN,New York Mills,46.534993,-95.38106,MROW,MN4
56568,MN,Nielsville,47.53525,-96.78313,MROW,MN1
56569,MN,Ogema,47.093608,-95.84166,MROW,MN1
56570,MN,Osage,46.895156,-95.36174,MROW,MN1
56571,MN,Ottertail,46.428432,-95.559,MROW,MN4
56572,MN,Pelican Rapids,46.608461,-96.0663,MROW,MN4
56573,MN,Perham,46.607429,-95.55911,MROW,MN4
56574,MN,Perley,47.197932,-96.72953,MROW,MN1
56575,MN,Ponsford,47.042394,-95.43451,MROW,MN1
56576,MN,Richville,46.467527,-95.69675,MROW,MN4
56577,MN,Richwood,46.933961,-95.678375,MROW,MN1
56578,MN,Rochert,46.920986,-95.66842,MROW,MN1
56579,MN,Rothsay,46.459359,-96.34149,MROW,MN4
56580,MN,Sabin,46.754039,-96.63715,MROW,MN1
56581,MN,Shelly,47.457626,-96.78723,MROW,MN1
56583,MN,Tintah,46.014161,-96.40019,MROW,MN4
56584,MN,Twin Valley,47.245894,-96.24825,MROW,MN1
56585,MN,Ulen,47.087171,-96.24725,MROW,MN1
56586,MN,Underwood,46.330985,-95.84679,MROW,MN4
56587,MN,Vergas,46.64246,-95.83042,MROW,MN4
56588,MN,Vining,46.246571,-95.5305,MROW,MN4
56589,MN,Waubun,47.174775,-95.74517,MROW,MN1
56590,MN,Wendell,46.033624,-96.13988,MROW,MN4
56591,MN,White Earth,46.933961,-95.678375,MROW,MN1
56592,MN,Winger,47.530842,-96.00853,MROW,MN1
56593,MN,Wolf Lake,46.821648,-95.391968,MROW,MN1
56594,MN,Wolverton,46.565562,-96.66702,MROW,MN4
56601,MN,Bemidji,47.504496,-94.87105,MROW,MN2
56619,MN,Bemidji,47.625699,-94.822154,MROW,MN2
56621,MN,Bagley,47.436583,-95.41337,MROW,MN1
56623,MN,Baudette,48.663939,-94.54953,MROW,MN2
56626,MN,Bena,47.340327,-94.245,MROW,MN2
56627,MN,Big Falls,48.186112,-93.80726,MROW,MN2
56628,MN,Bigfork,47.667203,-93.58773,MROW,MN2
56629,MN,Birchdale,48.551313,-94.17684,MROW,MN2
56630,MN,Blackduck,47.722624,-94.5319,MROW,MN2
56631,MN,Bowstring,47.087782,-93.921429,MROW,MN2
56633,MN,Cass Lake,47.373207,-94.58834,MROW,MN2
56634,MN,Clearbrook,47.67265,-95.42809,MROW,MN1
56636,MN,Deer River,47.382872,-93.84832,MROW,MN2
56637,MN,Talmoon,47.611885,-93.83267,MROW,MN2
56639,MN,Effie,47.852874,-93.50758,MROW,MN2
56641,MN,Federal Dam,47.243893,-94.23203,MROW,MN2
56643,MN,Fleming,46.631748,-93.515456,,
56644,MN,Gonvick,47.755904,-95.5078,MROW,MN1
56646,MN,Gully,47.771933,-95.64403,MROW,MN1
56647,MN,Hines,47.666705,-94.61868,MROW,MN2
56649,MN,International Falls,48.579947,-93.38142,MROW,MN2
56650,MN,Kelliher,47.997931,-94.55748,MROW,MN2
56651,MN,Lengby,47.465509,-95.64614,MROW,MN1
56652,MN,Leonard,47.702771,-95.22132,MROW,MN1
56653,MN,Littlefork,48.366833,-93.56367,MROW,MN2
56654,MN,Loman,48.527572,-93.83554,MROW,MN2
56655,MN,Longville,46.975876,-94.21508,MROW,MN2
56657,MN,Marcell,47.578093,-93.62929,MROW,MN2
56658,MN,Margie,48.27888,-93.755536,MROW,MN2
56659,MN,Max,47.64542,-94.05089,MROW,MN2
56660,MN,Mizpah,47.954759,-94.20965,MROW,MN2
56661,MN,Northome,47.821937,-94.18727,MROW,MN2
56662,MN,Outing,46.850438,-93.94081,MROW,MN2
56663,MN,Pennington,47.464399,-94.44806,MROW,MN2
56666,MN,Ponemah,48.018746,-94.87594,MROW,MN2
56667,MN,Puposky,47.750406,-94.91254,MROW,MN2
56668,MN,Ranier,48.603143,-93.29771,MROW,MN2
56669,MN,Ray,48.443118,-93.14296,MROW,MN2
56670,MN,Redby,47.854118,-94.93168,MROW,MN2
56671,MN,Redlake,47.871135,-95.14362,MROW,MN2
56672,MN,Remer,47.036967,-94.02951,MROW,MN2
56673,MN,Roosevelt,48.730013,-95.09004,MROW,MN2
56676,MN,Shevlin,47.506665,-95.21527,MROW,MN1
56678,MN,Solway,47.508863,-95.11397,MROW,MN2
56679,MN,South International Falls,48.27888,-93.755536,MROW,MN2
56680,MN,Spring Lake,47.663689,-93.94631,MROW,MN2
56681,MN,Squaw Lake,47.617774,-94.24098,MROW,MN2
56682,MN,Swift,48.769244,-95.747559,MROW,MN1
56683,MN,Tenstrike,47.690018,-94.71889,MROW,MN2
56684,MN,Trail,47.855588,-95.69895,MROW,MN1
56685,MN,Waskish,48.153759,-94.51934,MROW,MN2
56686,MN,Williams,48.786139,-94.91418,MROW,MN2
56687,MN,Wilton,47.501402,-94.99344,MROW,MN2
56688,MN,Wirt,47.756467,-93.93298,MROW,MN2
56701,MN,Thief River Falls,48.118625,-96.1793,MROW,MN1
56710,MN,Alvarado,48.192532,-96.9986,MROW,MN1
56711,MN,Angle Inlet,49.342144,-95.03571,MROW,MN2
56712,MN,Angus,48.071847,-96.74918,,
56713,MN,Argyle,48.342579,-96.79448,MROW,MN1
56714,MN,Badger,48.795471,-96.01816,MROW,MN1
56715,MN,Brooks,47.808866,-95.97713,MROW,MN1
56716,MN,Crookston,47.761982,-96.58055,MROW,MN1
56720,MN,Donaldson,48.574128,-96.89632,MROW,MN1
56721,MN,East Grand Forks,47.956458,-96.98774,MROW,MN1
56722,MN,Euclid,47.970507,-96.66654,MROW,MN1
56723,MN,Fisher,47.826487,-96.83308,MROW,MN1
56724,MN,Gatzke,48.445999,-95.74148,MROW,MN1
56725,MN,Goodridge,48.128712,-95.82013,MROW,MN1
56726,MN,Greenbush,48.698749,-96.20637,MROW,MN1
56727,MN,Grygla,48.32162,-95.47515,MROW,MN1
56728,MN,Hallock,48.787016,-96.95434,MROW,MN1
56729,MN,Halma,48.655487,-96.59592,MROW,MN1
56731,MN,Humboldt,48.909857,-97.09566,MROW,MN1
56732,MN,Karlstad,48.565296,-96.47578,MROW,MN1
56733,MN,Kennedy,48.634961,-96.92156,MROW,MN1
56734,MN,Lake Bronson,48.732852,-96.63392,MROW,MN1
56735,MN,Lancaster,48.892011,-96.68027,MROW,MN1
56736,MN,Mentor,47.702366,-96.1539,MROW,MN1
56737,MN,Middle River,48.436061,-96.06973,MROW,MN1
56738,MN,Newfolden,48.348745,-96.32534,MROW,MN1
56740,MN,Noyes,48.771938,-96.812921,MROW,MN1
56741,MN,Oak Island,49.242285,-94.84003,MROW,MN2
56742,MN,Oklee,47.899103,-95.84846,MROW,MN1
56744,MN,Oslo,48.233942,-97.11882,MROW,MN1
56748,MN,Plummer,47.915369,-96.02739,MROW,MN1
56750,MN,Red Lake Falls,47.886448,-96.29033,MROW,MN1
56751,MN,Roseau,48.817919,-95.75167,MROW,MN1
56754,MN,Saint Hilaire,48.011365,-96.20491,MROW,MN1
56755,MN,Saint Vincent,48.954448,-97.13949,MROW,MN1
56756,MN,Salol,48.869494,-95.51436,MROW,MN1
56757,MN,Stephen,48.478075,-96.83465,MROW,MN1
56758,MN,Strandquist,48.472648,-96.5018,MROW,MN1
56759,MN,Strathcona,48.565391,-96.07014,MROW,MN1
56760,MN,Viking,48.232438,-96.44919,MROW,MN1
56761,MN,Wannaska,48.609478,-95.6602,MROW,MN1
56762,MN,Warren,48.195512,-96.74207,MROW,MN1
56763,MN,Warroad,48.890886,-95.33831,MROW,MN1
56901,DC,,,,RFCE,MD4
56902,DC,,,,RFCE,
56904,DC,,,,RFCE,
56915,DC,,,,RFCE,MD4
56920,DC,,,,RFCE,MD4
56933,DC,,,,RFCE,MD4
56944,DC,,,,RFCE,MD4
56945,DC,,,,RFCE,
56950,DC,,,,RFCE,
56972,DC,,,,RFCE,MD4
57001,SD,Alcester,42.974216,-96.63848,MROW,SD9
57002,SD,Aurora,44.287058,-96.67784,MROW,SD7
57003,SD,Baltic,43.726266,-96.74702,MROW,SD9
57004,SD,Beresford,43.069991,-96.79091,MROW,SD9
57005,SD,Brandon,43.590014,-96.58362,MROW,SD9
57006,SD,Brookings,44.305418,-96.7906,MROW,SD7
57007,SD,Brookings,44.369696,-96.790705,MROW,SD7
57010,SD,Burbank,42.819124,-96.8163,MROW,SD9
57012,SD,Canistota,43.608442,-97.25757,MROW,SD9
57013,SD,Canton,43.294672,-96.60442,MROW,SD9
57014,SD,Centerville,43.111838,-96.9563,MROW,SD9
57015,SD,Chancellor,43.410132,-96.97587,MROW,SD9
57016,SD,Chester,43.89916,-96.95926,MROW,SD9
57017,SD,Colman,44.001123,-96.81166,MROW,SD7
57018,SD,Colton,43.797629,-96.96107,MROW,SD9
57020,SD,Crooks,43.672525,-96.81757,MROW,SD9
57021,SD,Davis,43.268424,-96.99369,MROW,SD9
57022,SD,Dell Rapids,43.833265,-96.70684,MROW,SD9
57024,SD,Egan,43.997522,-96.65717,MROW,SD7
57025,SD,Elk Point,42.728534,-96.69785,MROW,SD9
57026,SD,Elkton,44.252315,-96.5166,MROW,SD7
57027,SD,Fairview,43.192357,-96.51982,MROW,SD9
57028,SD,Flandreau,44.047857,-96.58896,MROW,SD7
57029,SD,Freeman,43.335663,-97.47022,MROW,SD9
57030,SD,Garretson,43.735778,-96.54332,MROW,SD9
57031,SD,Gayville,42.886177,-97.18884,MROW,SD9
57032,SD,Harrisburg,43.424257,-96.67817,MROW,SD9
57033,SD,Hartford,43.614888,-96.95463,MROW,SD9
57034,SD,Hudson,43.134318,-96.51959,MROW,SD9
57035,SD,Humboldt,43.643112,-97.07195,MROW,SD9
57036,SD,Hurley,43.281047,-97.15149,MROW,SD9
57037,SD,Irene,43.104527,-97.24905,MROW,SD9
57038,SD,Jefferson,42.585305,-96.57657,MROW,SD9
57039,SD,Lennox,43.350093,-96.87487,MROW,SD9
57040,SD,Lesterville,43.060656,-97.58708,MROW,SD9
57041,SD,Lyons,43.723468,-96.86695,MROW,SD9
57042,SD,Madison,43.995586,-97.134,MROW,SD7
57043,SD,Marion,43.42258,-97.29026,MROW,SD9
57044,SD,Meckling,42.846853,-97.08438,,
57045,SD,Menno,43.214133,-97.53946,MROW,SD9
57046,SD,Mission Hill,42.945468,-97.2884,MROW,SD9
57047,SD,Monroe,43.50934,-97.21919,MROW,SD9
57048,SD,Montrose,43.734095,-97.18706,MROW,SD9
57049,SD,North Sioux City,42.524771,-96.49955,MROW,SD9
57050,SD,Nunda,44.159515,-97.00957,MROW,SD7
57051,SD,Oldham,44.219545,-97.34057,MROW,SD7
57052,SD,Olivet,43.29183,-97.7082,MROW,SD9
57053,SD,Parker,43.414257,-97.13198,MROW,SD9
57054,SD,Ramona,44.129029,-97.23971,MROW,SD7
57055,SD,Renner,43.668009,-96.73032,MROW,SD9
57056,SD,Rowena,43.521559,-96.558738,,SD9
57057,SD,Rutland,44.102243,-96.95951,MROW,SD7
57058,SD,Salem,43.73161,-97.38526,MROW,SD9
57059,SD,Scotland,43.133482,-97.74525,MROW,SD9
57061,SD,Sinai,44.245062,-97.04171,MROW,SD7
57062,SD,Springfield,42.861759,-97.93431,MROW,SD9
57063,SD,Tabor,42.944651,-97.68587,MROW,SD9
57064,SD,Tea,43.450592,-96.84498,MROW,SD9
57065,SD,Trent,43.917178,-96.65524,MROW,SD9
57066,SD,Tyndall,42.991775,-97.86353,MROW,SD9
57067,SD,Utica,43.012455,-97.48749,MROW,SD9
57068,SD,Valley Springs,43.582689,-96.48692,MROW,SD9
57069,SD,Vermillion,42.812664,-96.94651,MROW,SD9
57070,SD,Viborg,43.194321,-97.13077,MROW,SD9
57071,SD,Volga,44.278584,-96.93911,MROW,SD7
57072,SD,Volin,42.989201,-97.2048,MROW,SD9
57073,SD,Wakonda,43.005861,-97.0545,MROW,SD9
57074,SD,Ward,44.156514,-96.46401,,
57075,SD,Wentworth,43.993676,-96.96892,MROW,SD9
57076,SD,Winfred,43.994948,-97.36611,MROW,SD9
57077,SD,Worthing,43.327859,-96.76115,MROW,SD9
57078,SD,Yankton,42.888538,-97.40958,MROW,SD9
57079,SD,Yankton,42.867556,-97.390268,,SD9
57101,SD,Sioux Falls,43.546358,-96.69063,MROW,SD9
57103,SD,Sioux Falls,43.537075,-96.69527,MROW,SD9
57104,SD,Sioux Falls,43.560826,-96.7324,MROW,SD9
57105,SD,Sioux Falls,43.525226,-96.73297,MROW,SD9
57106,SD,Sioux Falls,43.514392,-96.80375,MROW,SD9
57107,SD,Sioux Falls,43.577696,-96.80101,MROW,SD9
57108,SD,Sioux Falls,43.488472,-96.72258,MROW,SD9
57109,SD,Sioux Falls,43.674582,-96.79134,MROW,SD9
57110,SD,Sioux Falls,43.544375,-96.65801,MROW,SD9
57115,SD,Buffalo Ridge,43.521895,-96.868464,,
57117,SD,Sioux Falls,43.674582,-96.79134,MROW,SD9
57118,SD,Sioux Falls,43.674582,-96.79134,MROW,SD9
57186,SD,,,,MROW,SD9
57188,SD,Sioux Falls,43.674582,-96.79134,,SD9
57189,SD,Sioux Falls,43.674582,-96.79134,,SD9
57192,SD,Sioux Falls,43.674582,-96.79134,,SD9
57193,SD,Sioux Falls,43.674582,-96.79134,MROW,SD9
57194,SD,Sioux Falls,43.674582,-96.79134,,SD9
57195,SD,Sioux Falls,43.674582,-96.79134,,SD9
57196,SD,Sioux Falls,43.674582,-96.79134,,SD9
57197,SD,Sioux Falls,43.674582,-96.79134,MROW,SD9
57198,SD,Sioux Falls,43.674582,-96.79134,MROW,SD9
57201,SD,Watertown,44.916657,-97.11346,MROW,SD7
57202,SD,Waverly,44.977634,-97.188372,,
57211,SD,Cleveland,44.543593,-97.358948,,
57212,SD,Arlington,44.377534,-97.13878,MROW,SD7
57213,SD,Astoria,44.551141,-96.51511,MROW,SD7
57214,SD,Badger,44.484691,-97.20668,MROW,SD7
57216,SD,Big Stone City,45.285323,-96.5024,MROW,SD3
57217,SD,Bradley,45.085704,-97.688,MROW,SD3
57218,SD,Brandt,44.652381,-96.5922,MROW,SD7
57219,SD,Bristol,45.278469,-97.78645,MROW,SD3
57220,SD,Bruce,44.459833,-96.91759,MROW,SD7
57221,SD,Bryant,44.588318,-97.46092,MROW,SD7
57223,SD,Castlewood,44.723825,-97.01425,MROW,SD7
57224,SD,Claire City,45.859112,-97.15011,MROW,SD3
57225,SD,Clark,44.877579,-97.74574,MROW,SD7
57226,SD,Clear Lake,44.790157,-96.69548,MROW,SD7
57227,SD,Corona,45.377288,-96.64746,MROW,SD3
57230,SD,De Smet,44.34715,-97.471509,,
57231,SD,De Smet,44.374289,-97.57442,MROW,SD7
57232,SD,Eden,45.631637,-97.36164,MROW,SD3
57233,SD,Erwin,44.494263,-97.42038,MROW,SD7
57234,SD,Estelline,44.587419,-96.90648,MROW,SD7
57235,SD,Florence,45.053712,-97.31065,MROW,SD3
57236,SD,Garden City,44.971494,-97.58996,MROW,SD7
57237,SD,Gary,44.797788,-96.5007,MROW,SD7
57238,SD,Goodwin,44.865062,-96.85949,MROW,SD7
57239,SD,Grenville,45.489637,-97.3198,MROW,SD3
57241,SD,Hayti,44.695445,-97.21584,MROW,SD7
57242,SD,Hazel,44.775741,-97.35251,MROW,SD7
57243,SD,Henry,44.917623,-97.43149,MROW,SD7
57244,SD,Hetland,44.416191,-97.23974,,
57245,SD,Kranzburg,44.889964,-96.91932,MROW,SD7
57246,SD,Labolt,45.048009,-96.66287,MROW,SD3
57247,SD,Lake City,45.725677,-97.42649,MROW,SD3
57248,SD,Lake Norden,44.578302,-97.18354,MROW,SD7
57249,SD,Lake Preston,44.355088,-97.35081,MROW,SD7
57251,SD,Marvin,45.268329,-96.9274,MROW,SD3
57252,SD,Milbank,45.215805,-96.6092,MROW,SD3
57253,SD,Milbank,45.151477,-96.839235,MROW,SD3
57255,SD,New Effington,45.859799,-96.91988,MROW,SD3
57256,SD,Ortley,45.217342,-97.19567,MROW,SD3
57257,SD,Peever,45.478644,-97.02057,MROW,SD3
57258,SD,Raymond,44.889927,-97.92375,MROW,SD7
57259,SD,Revillo,45.013469,-96.55366,MROW,SD3
57260,SD,Rosholt,45.871636,-96.7185,MROW,SD3
57261,SD,Roslyn,45.536715,-97.54435,MROW,SD3
57262,SD,Sisseton,45.667565,-97.04528,MROW,SD3
57263,SD,South Shore,45.128333,-97.03365,MROW,SD3
57264,SD,Stockholm,45.104925,-96.79467,MROW,SD3
57265,SD,Strandburg,45.014788,-96.78889,MROW,SD3
57266,SD,Summit,45.278474,-97.10544,MROW,SD3
57268,SD,Toronto,44.573144,-96.68409,MROW,SD7
57269,SD,Twin Brooks,45.227773,-96.79342,MROW,SD3
57270,SD,Veblen,45.83907,-97.37321,MROW,SD3
57271,SD,Vienna,44.736853,-97.50123,MROW,SD7
57272,SD,Wallace,45.084154,-97.47891,MROW,SD3
57273,SD,Waubay,45.369654,-97.2924,MROW,SD3
57274,SD,Webster,45.316779,-97.54052,MROW,SD3
57276,SD,White,44.428052,-96.63173,MROW,SD7
57278,SD,Willow Lake,44.623706,-97.68489,MROW,SD7
57279,SD,Wilmot,45.391241,-96.82332,MROW,SD3
57301,SD,Mitchell,43.711862,-98.03185,MROW,SD9
57309,SD,Perry,43.383541,-96.806422,,
57311,SD,Alexandria,43.645927,-97.76631,MROW,SD9
57312,SD,Alpena,44.195319,-98.3734,MROW,SD7
57313,SD,Armour,43.302262,-98.35489,MROW,SD9
57314,SD,Artesian,44.046328,-98.00076,MROW,SD7
57315,SD,Avon,43.006529,-98.04587,MROW,SD9
57317,SD,Bonesteel,43.104344,-98.97227,MROW,SD9
57319,SD,Bridgewater,43.548586,-97.45467,MROW,SD9
57321,SD,Canova,43.87045,-97.54046,MROW,SD9
57322,SD,Carpenter,44.638862,-97.97146,MROW,SD7
57323,SD,Carthage,44.157714,-97.7152,MROW,SD7
57324,SD,Cavour,44.305089,-98.04565,MROW,SD7
57325,SD,Chamberlain,43.781193,-99.29864,MROW,SD6
57326,SD,Chamberlain,43.71725,-99.131736,MROW,SD6
57328,SD,Corsica,43.438138,-98.44031,MROW,SD9
57329,SD,Dante,43.002628,-98.16211,MROW,SD9
57330,SD,Delmont,43.261271,-98.16163,MROW,SD9
57331,SD,Dimock,43.481227,-98.04772,MROW,SD9
57332,SD,Emery,43.565083,-97.63714,MROW,SD9
57334,SD,Ethan,43.549862,-97.99713,MROW,SD9
57335,SD,Fairfax,43.037683,-98.74998,MROW,SD9
57337,SD,Fedora,44.008344,-97.79178,MROW,SD7
57339,SD,Fort Thompson,44.074578,-99.43287,MROW,SD6
57340,SD,Fulton,43.772732,-97.8416,MROW,SD9
57341,SD,Gann Valley,44.070421,-99.01332,MROW,SD7
57342,SD,Geddes,43.257067,-98.69907,MROW,SD9
57344,SD,Harrison,43.449261,-98.61919,MROW,SD9
57345,SD,Highmore,44.601978,-99.44519,MROW,SD6
57346,SD,Stephan,44.246147,-99.45466,MROW,SD6
57347,SD,Benton,43.73319,-97.607194,,
57348,SD,Hitchcock,44.625453,-98.37219,MROW,SD7
57349,SD,Howard,44.025045,-97.56056,MROW,SD7
57350,SD,Huron,44.377801,-98.20936,MROW,SD7
57353,SD,Iroquois,44.391844,-97.82982,MROW,SD7
57354,SD,Kaylor,43.334069,-97.756924,MROW,SD9
57355,SD,Kimball,43.754325,-98.96882,MROW,SD9
57356,SD,Lake Andes,43.144738,-98.51408,MROW,SD9
57357,SD,Ravinia,43.136365,-98.427173,,
57358,SD,Lane,44.070966,-98.42594,MROW,SD7
57359,SD,Letcher,43.896226,-98.14931,MROW,SD9
57361,SD,Marty,43.007052,-98.4172,MROW,SD9
57362,SD,Miller,44.523028,-99.03397,MROW,SD7
57363,SD,Mount Vernon,43.69156,-98.2555,MROW,SD9
57364,SD,New Holland,43.429115,-98.61012,MROW,SD9
57365,SD,Oacoma,43.808858,-99.38782,MROW,SD6
57366,SD,Parkston,43.391523,-97.94713,MROW,SD9
57367,SD,Pickstown,43.062919,-98.53232,MROW,SD9
57368,SD,Plankinton,43.733471,-98.47215,MROW,SD9
57369,SD,Platte,43.435193,-98.89387,MROW,SD9
57370,SD,Pukwana,43.854809,-99.15712,MROW,SD6
57371,SD,Ree Heights,44.430739,-99.22041,MROW,SD6
57373,SD,Saint Lawrence,44.514512,-98.8941,MROW,SD7
57374,SD,Spencer,43.738472,-97.60039,MROW,SD9
57375,SD,Stickney,43.556293,-98.46986,MROW,SD9
57376,SD,Tripp,43.220164,-97.94616,MROW,SD9
57379,SD,Virgil,44.276539,-98.52872,MROW,SD7
57380,SD,Wagner,43.045048,-98.29838,MROW,SD9
57381,SD,Wessington,44.428879,-98.71147,MROW,SD7
57382,SD,Wessington Springs,44.051324,-98.63556,MROW,SD7
57383,SD,White Lake,43.69412,-98.70407,MROW,SD9
57384,SD,Wolsey,44.414842,-98.47279,MROW,SD7
57385,SD,Woonsocket,44.05448,-98.28766,MROW,SD7
57386,SD,Yale,44.492158,-97.98222,MROW,SD7
57399,SD,Huron,44.414319,-98.279548,MROW,SD7
57401,SD,Aberdeen,45.46932,-98.49646,MROW,SD3
57402,SD,Aberdeen,45.589567,-98.352014,MROW,SD3
57411,SD,Bryant,45.470676,-99.257022,,
57420,SD,Akaska,45.327593,-100.12424,MROW,SD2
57421,SD,Amherst,45.755146,-97.92723,MROW,SD3
57422,SD,Andover,45.418297,-97.92959,MROW,SD3
57424,SD,Ashton,45.008745,-98.52375,MROW,SD7
57426,SD,Barnard,45.727807,-98.50795,MROW,SD3
57427,SD,Bath,45.499572,-98.30102,MROW,SD3
57428,SD,Bowdle,45.459575,-99.67824,MROW,SD2
57429,SD,Brentford,45.163452,-98.319296,MROW,SD3
57430,SD,Britton,45.827391,-97.73978,MROW,SD3
57432,SD,Claremont,45.674523,-98.01846,MROW,SD3
57433,SD,Columbia,45.625285,-98.31005,MROW,SD3
57434,SD,Conde,45.175381,-98.08986,MROW,SD3
57435,SD,Cresbard,45.160833,-98.92417,MROW,SD3
57436,SD,Doland,44.863792,-98.08876,MROW,SD7
57437,SD,Eureka,45.796151,-99.62497,MROW,SD2
57438,SD,Faulkton,45.06623,-99.1345,MROW,SD2
57439,SD,Ferney,45.32904,-98.083721,MROW,SD3
57440,SD,Frankfort,44.857069,-98.27191,MROW,SD7
57441,SD,Frederick,45.834246,-98.51539,MROW,SD3
57442,SD,Gettysburg,45.007901,-100.05209,MROW,SD2
57443,SD,Cambria,45.697865,-98.317734,,
57445,SD,Groton,45.458312,-98.13416,MROW,SD3
57446,SD,Hecla,45.864171,-98.18814,MROW,SD3
57448,SD,Hosmer,45.593008,-99.44937,MROW,SD2
57449,SD,Houghton,45.726524,-98.21765,MROW,SD3
57450,SD,Hoven,45.253428,-99.84288,MROW,SD2
57451,SD,Ipswich,45.43694,-99.02218,MROW,SD3
57452,SD,Java,45.549059,-99.88459,MROW,SD2
57454,SD,Langford,45.612148,-97.76274,MROW,SD3
57455,SD,Lebanon,45.041882,-99.76851,MROW,SD6
57456,SD,Leola,45.743673,-98.94361,MROW,SD3
57457,SD,Longlake,45.893818,-99.15407,MROW,SD2
57460,SD,Mansfield,45.26493,-98.65019,MROW,SD3
57461,SD,Mellette,45.152388,-98.42497,MROW,SD3
57462,SD,Mina,45.425378,-98.77372,,
57465,SD,Northville,45.151166,-98.65671,MROW,SD3
57466,SD,Onaka,45.213867,-99.48135,MROW,SD2
57467,SD,Orient,44.84796,-99.11828,MROW,SD6
57468,SD,Pierpont,45.493324,-97.78571,MROW,SD3
57469,SD,Redfield,44.864263,-98.5409,MROW,SD7
57470,SD,Rockham,44.899458,-98.86967,MROW,SD7
57471,SD,Roscoe,45.42443,-99.3053,MROW,SD2
57472,SD,Selby,45.486222,-100.04843,MROW,SD2
57473,SD,Seneca,45.020366,-99.50178,MROW,SD6
57474,SD,Stratford,45.287179,-98.27899,MROW,SD3
57475,SD,Tolstoy,45.223419,-99.62537,MROW,SD2
57476,SD,Tulare,44.713517,-98.61569,MROW,SD7
57477,SD,Turton,45.032244,-98.14355,MROW,SD3
57479,SD,Warner,45.321875,-98.46429,MROW,SD3
57481,SD,Westport,45.663385,-98.62274,MROW,SD3
57501,SD,Pierre,44.425356,-100.29145,MROW,SD6
57520,SD,Agar,44.830961,-100.11167,MROW,SD6
57521,SD,Belvidere,43.839641,-101.26996,MROW,SD6
57522,SD,Blunt,44.500958,-99.99188,MROW,SD6
57523,SD,Burke,43.190783,-99.28191,MROW,SD8
57526,SD,Carter,43.483177,-100.19302,,
57528,SD,Colome,43.205207,-99.76123,MROW,SD8
57529,SD,Dallas,43.263007,-99.5615,MROW,SD8
57531,SD,Draper,43.990243,-100.52716,MROW,SD6
57532,SD,Fort Pierre,44.326157,-100.43382,MROW,SD6
57533,SD,Gregory,43.229236,-99.42096,MROW,SD8
57534,SD,Hamill,43.630273,-99.7528,MROW,SD8
57536,SD,Harrold,44.461748,-99.77535,MROW,SD6
57537,SD,Hayes,44.545795,-101.12947,MROW,SD6
57538,SD,Herrick,43.070066,-99.16628,MROW,SD8
57540,SD,Holabird,44.466602,-99.61724,MROW,SD6
57541,SD,Ideal,43.615797,-99.93186,MROW,SD8
57542,SD,Iona,43.573247,-99.48175,,
57543,SD,Kadoka,43.829457,-101.52963,MROW,SD5
57544,SD,Kennebec,43.908053,-99.81529,MROW,SD6
57547,SD,Long Valley,43.501449,-101.51685,MROW,SD8
57548,SD,Lower Brule,44.057302,-99.54871,MROW,SD6
57551,SD,Martin,43.223447,-101.65737,MROW,SD5
57552,SD,Midland,44.159861,-101.19002,MROW,SD6
57553,SD,Milesville,44.478744,-101.63569,MROW,SD5
57555,SD,Mission,43.233874,-100.64693,MROW,SD8
57557,SD,Mission Ridge,44.475844,-100.529517,,
57559,SD,Murdo,43.889878,-100.74257,MROW,SD6
57560,SD,Norris,43.493132,-101.16474,MROW,SD8
57562,SD,Okaton,43.908211,-101.00351,MROW,SD6
57563,SD,Okreek,43.360304,-100.38868,MROW,SD8
57564,SD,Onida,44.68577,-100.04014,MROW,SD6
57565,SD,Timber Lake,45.426656,-101.077412,,
57566,SD,Parmelee,43.321116,-101.05768,MROW,SD8
